age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
43;11;1;2;2;764;1;2;3;18;nov;164;5;127;5;3;2
49;1;1;2;2;1323;1;2;3;18;nov;84;1;-1;0;1;2
41;6;1;2;2;8491;1;2;3;18;nov;929;1;-1;0;1;1
34;4;3;4;2;1494;1;2;3;18;nov;596;1;182;1;2;1
48;12;1;2;2;2877;1;2;3;18;nov;77;1;168;1;3;2
53;11;3;3;2;481;2;2;3;18;nov;399;1;-1;0;1;2
31;1;3;2;2;482;1;2;3;18;nov;183;1;-1;0;1;2
49;4;1;4;2;1050;1;2;3;18;nov;924;1;-1;0;1;1
30;11;3;2;1;-305;2;1;3;18;nov;37;1;96;6;3;2
53;8;1;3;2;53;1;2;3;18;nov;198;1;-1;0;1;2
37;8;1;2;2;1205;1;2;3;18;nov;99;1;-1;0;1;2
35;8;1;3;2;2732;1;2;1;18;nov;254;1;-1;0;1;2
32;4;1;4;2;258;1;1;3;18;nov;197;1;-1;0;1;2
36;4;1;4;2;51;1;2;3;18;nov;464;1;-1;0;1;2
49;6;1;3;2;6188;2;2;3;18;nov;453;1;-1;0;1;1
37;9;2;4;1;353;1;1;3;18;nov;134;1;-1;0;1;2
30;1;3;4;2;371;2;2;3;18;nov;170;1;-1;0;1;2
31;11;1;4;2;26;2;1;3;18;nov;419;1;127;6;2;1
41;4;3;4;2;275;1;2;3;18;nov;82;2;-1;0;1;2
52;3;2;2;2;4;2;1;1;18;nov;248;1;-1;0;1;2
44;4;1;4;2;318;2;2;3;18;nov;638;2;-1;0;1;2
43;11;3;2;1;685;1;2;3;18;nov;78;1;110;2;3;2
34;1;3;2;2;10;2;1;3;18;nov;162;1;173;3;3;2
56;4;1;3;2;-346;2;1;3;18;nov;84;1;-1;0;1;2
35;4;1;4;2;1041;2;2;3;18;nov;586;1;120;3;2;2
36;1;3;2;2;1927;1;2;3;18;nov;288;1;137;1;2;2
51;6;1;3;2;512;2;2;3;18;nov;328;1;-1;0;1;2
51;11;2;2;2;131;1;2;3;18;nov;193;1;-1;0;1;2
44;4;1;3;2;1880;1;2;3;18;nov;34;1;124;6;3;2
45;11;2;2;2;5862;1;2;3;18;nov;352;1;110;3;2;2
49;6;2;4;2;1342;1;1;3;18;nov;89;1;-1;0;1;2
36;8;1;2;2;342;1;2;3;18;nov;305;1;-1;0;1;2
58;4;1;3;2;1021;2;2;1;18;nov;205;1;-1;0;1;2
45;3;2;2;2;728;1;1;3;18;nov;107;1;-1;0;1;2
35;1;1;2;1;0;1;1;3;18;nov;17;1;-1;0;1;2
36;4;1;4;2;0;1;2;3;18;nov;103;1;175;2;3;2
33;8;1;2;2;596;1;2;3;18;nov;77;1;127;3;3;2
36;4;1;4;2;1100;1;2;3;18;nov;93;1;-1;0;1;2
58;10;2;2;2;63;2;2;3;18;nov;509;1;-1;0;1;2
39;11;1;4;2;4313;1;2;1;18;nov;272;2;-1;0;1;2
47;1;1;2;2;829;1;1;3;18;nov;48;1;188;1;3;2
47;8;1;2;2;3237;1;2;3;18;nov;38;1;187;3;3;2
35;11;1;2;2;222;1;2;3;18;nov;233;1;190;6;3;2
40;11;1;2;2;5811;1;2;3;18;nov;172;1;-1;0;1;2
52;9;2;4;2;10653;1;2;3;18;nov;336;1;-1;0;1;2
40;4;1;4;2;3185;2;2;3;18;nov;109;1;-1;0;1;2
34;11;1;4;2;178;1;2;3;18;nov;85;1;-1;0;1;2
42;4;3;4;1;130;1;1;3;18;nov;112;1;-1;0;1;2
52;6;1;4;2;54;1;1;2;18;nov;103;1;-1;0;1;2
32;6;2;2;2;-934;1;2;3;18;nov;50;1;-1;0;1;2
39;1;1;2;2;3732;1;2;3;18;nov;515;1;181;2;3;2
39;9;1;4;2;585;1;2;3;18;nov;48;1;181;3;3;2
34;1;1;4;2;3520;2;2;3;18;nov;95;1;-1;0;1;2
31;4;1;4;2;0;1;2;3;18;nov;47;1;-1;0;1;2
58;9;1;4;2;2596;2;2;2;18;nov;15;2;-1;0;1;2
48;11;1;4;2;0;2;1;3;18;nov;106;1;-1;0;1;2
50;12;1;3;2;2603;2;2;3;18;nov;114;1;-1;0;1;2
41;4;1;4;2;0;1;2;3;18;nov;897;3;-1;0;1;1
55;10;2;3;2;1174;1;2;3;18;nov;245;1;-1;0;1;2
57;10;3;4;2;0;2;2;3;18;nov;300;1;-1;0;1;2
46;4;1;2;2;0;2;2;3;18;nov;1855;1;-1;0;1;1
43;4;1;2;2;2115;1;2;3;18;nov;102;1;-1;0;1;2
40;8;2;2;2;701;2;2;1;18;nov;159;1;-1;0;1;2
31;12;3;2;2;2038;1;2;3;18;nov;239;1;182;1;3;2
50;6;2;4;2;541;2;2;3;18;nov;204;1;-1;0;1;2
51;11;1;4;2;7338;2;2;3;18;nov;82;1;-1;0;1;2
37;3;3;4;2;1316;1;2;3;18;nov;389;1;172;2;3;2
50;11;1;2;2;-353;1;1;3;18;nov;162;1;175;2;3;2
39;4;2;4;2;5009;1;2;3;18;nov;255;1;126;2;3;2
31;1;2;2;2;93;1;2;3;18;nov;417;1;-1;0;1;2
31;3;1;2;2;20;2;2;2;18;nov;52;1;-1;0;1;2
49;4;1;4;2;0;1;2;3;18;nov;102;1;-1;0;1;2
51;9;2;2;2;7848;2;2;3;18;nov;59;1;-1;0;1;2
56;1;2;2;2;0;2;2;3;18;nov;100;1;154;2;3;2
51;11;1;2;2;532;1;1;3;18;nov;346;1;-1;0;1;2
36;8;1;3;2;871;1;1;2;18;nov;2;1;-1;0;1;2
34;6;3;4;1;1709;2;1;3;18;nov;288;1;-1;0;1;2
52;11;1;2;2;2619;1;2;3;18;nov;77;2;-1;0;1;2
34;11;3;2;2;18777;1;2;3;18;nov;535;1;-1;0;1;2
54;4;2;4;2;2171;1;1;2;18;nov;1034;1;-1;0;1;1
30;1;2;2;2;83;1;1;3;18;nov;118;2;196;1;3;2
36;4;1;4;2;871;2;2;3;18;nov;170;1;-1;0;1;2
55;4;1;4;2;5010;2;2;3;18;nov;530;1;-1;0;1;2
53;6;1;1;2;19850;2;2;3;18;nov;52;1;165;1;3;2
46;4;1;2;2;430;1;2;3;18;nov;91;1;-1;0;1;2
45;8;1;3;2;147;1;2;3;18;nov;226;1;168;2;3;2
50;12;1;3;2;1260;2;2;3;18;nov;172;1;-1;0;1;2
46;11;2;2;1;-1361;1;1;3;18;nov;78;1;-1;0;1;2
57;8;1;2;2;649;1;2;3;18;nov;122;1;-1;0;1;2
53;4;1;4;2;800;2;2;3;18;nov;90;1;-1;0;1;2
38;4;1;4;2;595;1;2;3;18;nov;70;1;-1;0;1;2
47;6;1;4;2;0;2;2;2;18;nov;103;2;-1;0;1;2
56;4;1;4;2;15520;2;2;3;18;nov;420;1;-1;0;1;2
33;12;3;4;2;0;1;2;3;18;nov;199;1;-1;0;1;2
33;8;1;2;2;157;1;2;3;18;nov;110;1;182;1;3;2
45;11;1;2;2;3395;1;2;3;18;nov;92;1;188;1;3;2
39;5;1;3;2;694;1;1;3;18;nov;91;1;168;2;2;2
38;12;1;2;2;706;2;2;3;18;nov;206;2;-1;0;1;2
39;8;2;3;2;3970;1;2;3;18;nov;56;1;-1;0;1;2
31;12;3;2;2;32;2;2;1;18;nov;190;4;-1;0;1;2
34;1;2;2;2;1186;1;1;3;18;nov;131;1;-1;0;1;2
34;1;1;2;2;45;1;2;3;18;nov;79;1;-1;0;1;2
39;8;3;3;2;267;2;2;3;18;nov;322;1;-1;0;1;2
37;8;3;2;2;690;1;2;3;18;nov;105;1;179;2;3;2
33;12;2;2;2;1529;1;2;2;18;nov;41;1;-1;0;1;2
37;12;3;2;2;54;1;2;3;18;nov;328;2;131;1;3;2
33;11;3;4;2;179;1;2;3;18;nov;432;2;181;4;2;2
31;5;1;3;2;2603;1;2;3;18;nov;224;1;-1;0;1;2
33;12;1;2;2;1330;1;2;3;18;nov;245;1;-1;0;1;2
46;11;3;2;2;1758;1;2;3;18;nov;109;1;-1;0;1;2
40;12;3;2;2;326;1;2;3;18;nov;124;1;175;1;3;2
45;11;1;2;2;1441;1;2;3;18;nov;93;1;113;2;2;2
51;10;3;4;2;730;1;2;1;18;nov;287;2;-1;0;1;2
31;4;1;4;2;271;2;2;3;18;nov;89;1;-1;0;1;2
36;11;1;2;2;24;1;2;3;18;nov;59;1;-1;0;1;2
39;11;1;2;2;484;2;1;3;18;nov;61;1;113;3;2;2
47;1;1;2;2;12845;1;2;1;18;nov;117;1;-1;0;1;2
38;8;1;2;2;-288;1;1;3;18;nov;68;1;165;2;3;2
30;12;3;2;2;1510;1;2;3;18;nov;191;1;-1;0;1;2
55;4;1;4;2;16786;2;2;3;18;nov;90;1;-1;0;1;2
32;4;3;4;2;135;1;1;3;18;nov;67;1;-1;0;1;2
40;11;3;2;2;159;1;2;1;18;nov;37;1;-1;0;1;2
59;10;1;4;2;538;2;2;3;18;nov;48;2;-1;0;1;2
51;8;1;2;2;0;2;2;3;18;nov;73;1;-1;0;1;2
32;12;3;2;2;936;1;2;3;18;nov;61;1;-1;0;1;2
41;11;1;2;2;2123;2;2;3;18;nov;232;1;102;2;3;2
50;8;2;3;2;155;1;1;3;18;nov;58;1;-1;0;1;2
49;9;1;4;2;8142;2;2;2;18;nov;500;1;-1;0;1;2
44;11;1;2;2;1901;2;2;3;18;nov;143;3;104;2;3;2
44;4;2;4;2;3340;2;2;1;18;nov;251;1;-1;0;1;2
50;11;1;2;2;232;2;2;3;18;nov;90;1;-1;0;1;2
41;8;1;2;2;1954;2;2;3;18;nov;65;1;110;2;4;2
36;4;2;2;2;1655;1;2;3;18;nov;155;2;-1;0;1;2
30;4;3;4;2;2995;1;2;3;18;nov;329;1;-1;0;1;2
38;4;1;4;2;193;2;2;3;18;nov;191;1;-1;0;1;2
35;4;2;4;2;2287;2;2;3;18;nov;130;3;-1;0;1;2
31;6;2;4;2;0;1;2;3;18;nov;164;1;-1;0;1;2
44;8;1;2;2;2455;1;2;2;18;nov;18;1;-1;0;1;2
46;8;1;3;2;771;1;2;3;18;nov;708;1;-1;0;1;2
45;4;3;4;2;16;2;2;3;18;nov;100;1;110;2;3;2
55;11;3;2;2;2043;1;2;3;18;nov;655;1;-1;0;1;2
45;8;1;2;2;1678;1;2;1;18;nov;187;1;154;1;3;2
47;3;1;2;1;0;2;2;3;18;nov;81;2;-1;0;1;2
36;4;1;4;2;6172;1;1;3;18;nov;126;2;-1;0;1;2
35;8;1;3;2;2878;1;2;3;18;nov;140;2;-1;0;1;2
46;3;1;2;2;16397;2;2;3;18;nov;641;1;-1;0;1;2
34;8;1;2;2;233;1;2;3;18;nov;98;1;-1;0;1;2
30;3;1;4;2;0;1;2;3;18;nov;756;1;-1;0;1;2
32;6;1;4;2;11591;1;2;3;18;nov;43;1;-1;0;1;2
34;4;2;4;2;5754;1;2;3;18;nov;32;1;181;1;3;2
55;4;2;4;2;0;2;2;3;18;nov;120;2;-1;0;1;2
53;4;1;4;2;8563;1;2;3;18;nov;69;1;-1;0;1;2
52;1;2;2;2;2717;2;2;2;18;nov;114;1;162;2;3;2
43;6;3;3;2;103;1;2;3;18;nov;53;1;183;5;3;2
37;4;1;3;2;5427;2;2;3;18;nov;201;1;159;1;3;2
39;4;1;2;2;1007;1;2;3;18;nov;281;1;-1;0;1;2
44;4;1;4;2;3603;1;2;3;18;nov;198;1;-1;0;1;2
38;11;1;4;2;3234;2;2;3;18;nov;578;2;-1;0;1;1
32;12;3;2;2;48;1;1;3;18;nov;132;1;-1;0;1;2
37;4;3;4;2;1743;1;2;3;18;nov;192;1;113;2;3;2
35;4;1;2;2;53;1;2;3;18;nov;378;1;-1;0;1;2
35;12;3;2;2;0;2;2;3;18;nov;339;1;-1;0;1;2
31;8;1;2;2;5345;1;2;3;18;nov;260;1;-1;0;1;2
33;9;2;4;2;454;2;1;3;18;nov;134;1;-1;0;1;2
39;8;1;3;2;111;2;2;3;18;nov;201;2;-1;0;1;2
43;11;1;2;2;17655;1;2;3;18;nov;31;1;-1;0;1;2
48;8;1;3;2;1092;2;1;3;18;nov;79;1;172;8;3;2
33;1;1;4;2;46;1;2;3;18;nov;95;1;-1;0;1;2
58;11;3;2;2;8600;1;2;3;18;nov;61;1;-1;0;1;2
50;8;1;3;2;5776;2;2;3;18;nov;49;3;-1;0;1;2
45;9;1;4;2;-312;2;2;2;18;nov;46;4;-1;0;1;2
36;12;1;3;2;413;1;2;2;18;nov;84;1;-1;0;1;2
33;6;1;3;2;82;1;2;3;18;nov;63;2;-1;0;1;2
43;8;2;3;2;515;1;2;3;18;nov;182;1;-1;0;1;2
51;4;1;4;2;5343;2;2;3;18;nov;54;1;-1;0;1;2
36;9;2;4;2;149;2;2;3;18;nov;257;2;-1;0;1;2
35;4;1;4;2;4943;1;2;3;18;nov;295;1;124;2;3;2
42;4;1;4;2;2110;2;1;3;18;nov;67;1;110;2;3;2
34;11;1;4;2;544;1;1;3;18;nov;58;2;-1;0;1;2
38;1;3;4;2;4;1;1;3;18;nov;71;3;-1;0;1;2
41;6;1;3;2;0;1;1;3;18;nov;311;1;-1;0;1;2
52;5;1;2;2;1182;1;2;3;18;nov;103;1;-1;0;1;2
35;11;1;2;2;1854;1;2;3;18;nov;401;2;-1;0;1;2
34;11;3;2;2;1259;1;2;3;18;nov;121;1;-1;0;1;2
36;11;1;2;2;6384;1;1;3;18;nov;97;1;-1;0;1;2
50;4;1;4;2;-151;1;2;3;18;nov;63;2;-1;0;1;2
32;6;1;2;2;1996;1;2;3;18;nov;271;1;-1;0;1;2
50;1;3;2;2;642;2;2;3;18;nov;435;1;-1;0;1;2
42;5;2;4;2;364;2;2;3;18;nov;52;1;-1;0;1;2
59;8;1;3;2;0;2;2;3;18;nov;167;2;-1;0;1;2
32;11;3;2;2;28;1;2;3;18;nov;368;1;-1;0;1;2
49;4;3;4;2;1093;1;2;3;18;nov;152;1;-1;0;1;2
34;4;1;4;2;-85;2;2;3;18;nov;107;1;-1;0;1;2
34;4;1;4;2;63;2;2;3;18;nov;83;1;102;2;3;2
41;11;3;4;2;159;2;2;3;18;nov;164;1;-1;0;1;2
57;6;1;4;2;729;2;2;3;18;nov;475;1;-1;0;1;2
31;4;3;2;2;99;1;1;3;18;nov;125;1;-1;0;1;2
30;4;3;2;2;460;1;2;3;18;nov;86;1;-1;0;1;2
54;4;1;4;2;214;1;2;3;18;nov;68;1;-1;0;1;2
32;8;3;2;2;118;1;2;3;18;nov;216;1;124;1;4;2
49;8;3;3;1;-2604;1;2;3;18;nov;142;1;-1;0;1;2
50;9;3;4;2;21;1;2;3;18;nov;157;1;188;1;3;2
30;4;3;4;2;12569;2;2;3;18;nov;87;1;-1;0;1;2
30;4;1;4;2;900;2;2;3;18;nov;123;1;124;2;3;2
32;4;3;4;2;27;1;2;3;18;nov;261;1;-1;0;1;2
35;8;1;2;2;87;2;2;3;18;nov;60;2;-1;0;1;2
32;1;1;2;2;1785;1;2;3;18;nov;51;2;154;6;2;2
55;12;1;2;2;3546;1;1;3;18;nov;588;1;110;2;3;2
40;9;1;2;2;1216;1;2;3;18;nov;52;1;-1;0;1;2
31;1;1;2;2;113;1;2;3;18;nov;474;3;-1;0;1;2
32;4;1;4;2;1667;1;2;3;18;nov;164;2;179;3;3;2
38;8;1;2;2;2008;1;2;3;18;nov;354;1;-1;0;1;2
34;8;1;3;2;2320;1;2;3;18;nov;63;1;-1;0;1;2
32;12;3;2;2;2251;1;1;3;18;nov;131;1;124;1;3;2
31;1;3;2;2;2076;2;1;3;18;nov;178;1;127;7;2;2
32;12;2;2;2;453;1;2;3;18;nov;331;2;-1;0;1;2
46;8;3;3;2;3046;1;1;3;18;nov;84;1;183;1;2;2
44;11;1;2;2;533;1;2;3;18;nov;127;1;110;2;3;2
35;4;3;4;2;2928;1;2;3;18;nov;54;1;-1;0;1;2
56;11;1;2;2;803;2;2;3;18;nov;432;2;-1;0;1;2
32;4;1;4;2;3442;2;2;3;18;nov;475;1;-1;0;1;2
48;4;1;4;2;-1080;1;1;3;18;nov;76;3;-1;0;1;2
33;4;3;4;2;275;2;2;3;18;nov;348;1;-1;0;1;2
36;6;1;2;2;215;1;1;3;18;nov;309;1;-1;0;1;2
51;8;2;2;2;1524;1;2;3;18;nov;112;2;-1;0;1;2
57;11;1;2;2;6362;1;1;3;18;nov;66;1;-1;0;1;2
58;1;1;2;2;5680;2;1;3;18;nov;237;2;-1;0;1;2
36;8;1;2;2;2894;1;2;3;18;nov;91;1;124;1;3;2
32;9;3;4;2;519;1;2;3;18;nov;72;1;-1;0;1;2
34;4;1;4;2;11;1;2;3;18;nov;123;1;124;1;3;2
35;6;1;2;2;1309;1;2;3;18;nov;73;3;-1;0;1;2
36;9;1;2;2;44;1;2;3;18;nov;199;1;-1;0;1;2
32;4;1;4;2;3107;1;1;3;18;nov;165;2;116;1;3;2
50;8;1;2;2;1984;1;2;2;18;nov;212;3;-1;0;1;2
48;8;1;2;2;3008;1;1;3;18;nov;163;1;187;3;3;2
48;4;1;4;2;1600;2;2;3;18;nov;448;1;-1;0;1;2
32;4;1;4;2;1636;1;2;3;18;nov;124;1;-1;0;1;2
54;4;2;3;2;210;2;2;3;18;nov;178;1;-1;0;1;2
48;4;3;4;2;648;1;2;3;18;nov;290;1;110;2;3;2
31;8;3;2;2;545;1;2;3;18;nov;195;2;-1;0;1;2
51;3;2;4;2;5;2;2;3;18;nov;124;1;-1;0;1;2
38;4;1;4;1;540;2;2;3;18;nov;205;1;-1;0;1;2
48;8;1;3;2;-298;1;2;3;18;nov;77;1;-1;0;1;2
48;3;1;3;2;484;2;2;3;18;nov;399;1;-1;0;1;2
35;1;1;2;2;421;1;2;3;18;nov;350;1;-1;0;1;2
41;9;1;4;2;6000;1;2;3;18;nov;265;1;-1;0;1;2
39;12;1;2;2;173;1;2;3;18;nov;96;2;182;2;3;2
54;4;1;4;1;0;2;1;3;18;nov;283;1;-1;0;1;2
36;12;1;2;2;0;1;2;3;18;nov;1093;2;-1;0;1;2
45;9;1;4;2;35589;2;2;2;18;nov;570;2;-1;0;1;2
52;6;1;4;1;-2;2;2;3;18;nov;245;1;-1;0;1;2
52;9;3;2;2;207;2;1;3;18;nov;179;1;-1;0;1;2
34;4;1;4;2;10031;1;2;3;18;nov;65;2;-1;0;1;2
38;9;1;4;2;3139;1;2;3;18;nov;177;2;-1;0;1;2
39;4;1;4;2;514;2;2;2;18;nov;155;4;-1;0;1;2
38;6;1;4;2;0;1;2;3;18;nov;185;3;-1;0;1;2
47;1;3;2;2;19;1;1;3;18;nov;90;2;123;1;3;2
34;12;2;2;2;107;2;1;3;18;nov;110;2;-1;0;1;2
52;8;1;4;2;297;1;2;3;18;nov;62;2;195;1;3;2
57;4;2;4;2;236;2;2;3;18;nov;120;2;-1;0;1;2
41;4;1;4;2;25;2;2;3;18;nov;431;2;-1;0;1;2
41;4;1;2;2;99;1;2;3;18;nov;157;2;-1;0;1;2
59;11;2;2;2;797;1;2;3;18;nov;319;2;165;2;3;2
34;8;3;2;2;20;1;1;3;18;nov;262;2;-1;0;1;2
45;4;1;4;2;0;2;2;3;18;nov;179;2;-1;0;1;2
36;12;3;2;2;1482;1;2;3;18;nov;177;2;174;1;2;2
48;4;3;4;2;3713;1;1;3;18;nov;157;2;-1;0;1;2
40;4;1;4;2;11;1;2;3;18;nov;65;2;-1;0;1;2
38;6;1;4;2;678;2;1;3;18;nov;82;2;152;1;3;2
36;9;2;2;2;-38;1;2;3;18;nov;244;2;-1;0;1;2
47;1;3;2;2;2540;2;2;3;18;nov;110;5;-1;0;1;2
42;6;1;4;2;337;1;1;3;18;nov;63;3;-1;0;1;2
45;4;1;4;2;-73;2;2;3;18;nov;125;2;-1;0;1;2
39;12;1;1;2;10189;1;2;3;18;nov;186;2;123;2;3;2
57;4;1;4;2;1357;1;1;3;18;nov;97;2;-1;0;1;2
52;6;1;4;2;507;2;2;3;18;nov;123;2;-1;0;1;2
39;6;1;2;2;11887;2;2;3;18;nov;1181;2;-1;0;1;1
55;6;1;4;2;78;2;2;3;18;nov;115;2;-1;0;1;2
33;11;1;2;2;2746;1;2;3;18;nov;188;2;-1;0;1;2
36;4;1;2;2;-148;2;2;3;18;nov;144;2;-1;0;1;2
54;8;1;2;2;506;1;2;3;18;nov;172;2;104;2;3;2
36;12;3;2;2;461;2;2;3;18;nov;434;2;-1;0;1;2
46;12;3;2;2;897;1;2;2;18;nov;82;2;-1;0;1;2
33;1;1;4;2;99;1;1;3;18;nov;55;2;-1;0;1;2
51;4;1;4;2;-516;1;2;3;18;nov;120;2;187;2;3;2
59;5;3;2;2;26172;2;2;3;18;nov;54;2;-1;0;1;2
44;4;3;4;2;1356;2;1;3;18;nov;264;2;134;2;2;2
35;4;1;4;2;646;1;2;3;18;nov;84;2;-1;0;1;2
47;8;1;3;2;1533;2;1;3;18;nov;273;2;96;4;3;2
36;8;1;2;2;801;1;1;3;18;nov;250;2;-1;0;1;2
32;4;3;2;2;416;1;2;3;18;nov;268;2;-1;0;1;2
31;8;3;2;2;530;2;1;3;18;nov;251;2;-1;0;1;2
41;11;1;2;2;862;2;2;3;18;nov;474;2;-1;0;1;2
58;12;1;2;2;4428;2;2;2;18;nov;234;3;-1;0;1;2
34;8;1;3;2;500;1;2;3;18;nov;240;2;182;1;3;2
49;4;2;4;2;0;1;2;2;18;nov;32;2;-1;0;1;2
40;4;1;4;2;5;1;2;3;18;nov;219;3;-1;0;1;2
45;11;3;4;2;0;1;2;3;18;nov;139;2;-1;0;1;2
48;1;1;2;2;1208;2;2;2;18;nov;126;4;-1;0;1;2
59;6;1;4;2;1553;2;1;3;18;nov;79;2;-1;0;1;2
40;11;3;2;2;2141;2;2;3;18;nov;107;3;-1;0;1;2
54;1;1;2;2;3729;2;1;3;18;nov;597;2;116;1;2;2
47;4;1;2;2;21;1;2;3;18;nov;229;2;-1;0;1;2
33;12;1;2;2;244;1;2;3;18;nov;231;2;-1;0;1;2
48;5;3;2;2;1042;2;2;2;18;nov;129;2;-1;0;1;2
30;8;1;2;2;246;1;2;3;18;nov;166;2;113;5;3;2
33;3;2;2;2;0;1;2;3;18;nov;91;2;-1;0;1;2
36;4;1;4;2;-92;2;1;3;18;nov;196;3;-1;0;1;2
59;10;1;4;2;4589;2;2;3;18;nov;94;2;-1;0;1;2
43;4;3;4;2;-56;1;2;3;18;nov;146;2;151;14;3;2
52;12;1;2;2;2257;1;2;2;18;nov;102;2;188;1;3;2
36;8;1;2;2;402;2;1;3;18;nov;86;2;154;1;3;2
33;7;3;4;2;4;1;2;3;18;nov;203;2;-1;0;1;2
31;4;1;1;2;668;2;2;3;18;nov;75;2;-1;0;1;2
39;4;1;2;2;517;1;2;3;18;nov;387;3;196;2;3;2
32;4;3;4;2;0;1;2;3;18;nov;244;2;168;1;2;2
46;4;1;4;2;0;2;2;3;18;nov;716;2;110;3;2;1
39;8;1;2;2;0;1;2;3;18;nov;420;2;-1;0;1;2
33;4;1;2;2;480;1;2;3;18;nov;422;2;-1;0;1;2
45;4;3;4;2;5694;1;2;3;18;nov;145;2;193;2;3;2
54;9;1;4;2;368;2;2;3;18;nov;74;2;110;4;3;2
43;12;1;3;2;-2122;1;1;3;18;nov;141;3;-1;0;1;2
41;6;1;2;2;-1882;1;2;3;18;nov;17;5;151;2;2;2
35;1;1;2;2;122;1;2;3;18;nov;51;4;-1;0;1;2
36;11;2;4;2;1174;1;2;3;18;nov;192;2;-1;0;1;2
59;4;1;4;2;3969;2;2;3;18;nov;464;3;-1;0;1;2
36;6;3;2;2;296;2;2;3;18;nov;67;2;111;2;3;2
31;1;1;2;2;0;1;1;3;18;nov;79;3;-1;0;1;2
36;4;1;4;2;549;1;2;3;18;nov;72;2;-1;0;1;2
50;1;3;2;2;5816;1;2;2;18;nov;119;2;-1;0;1;2
39;1;3;2;2;720;1;2;2;18;nov;47;3;-1;0;1;2
38;11;1;2;2;508;1;2;3;18;nov;722;3;175;2;3;2
58;4;2;4;2;5037;1;2;3;18;nov;1437;2;-1;0;1;1
32;5;1;4;2;357;1;2;3;18;nov;175;2;-1;0;1;2
36;11;3;3;2;2169;1;2;3;18;nov;133;2;110;3;2;2
36;11;2;2;2;5957;1;2;3;18;nov;138;2;-1;0;1;2
50;4;1;4;2;2570;2;2;3;18;nov;273;2;-1;0;1;2
44;11;1;2;2;2626;1;2;3;18;nov;170;2;188;3;3;2
38;1;1;4;2;605;2;2;3;18;nov;147;2;-1;0;1;2
51;4;1;4;2;2934;1;2;3;18;nov;727;4;-1;0;1;2
38;4;2;1;2;0;1;2;3;18;nov;96;2;-1;0;1;2
59;6;1;3;2;124;1;2;3;18;nov;531;3;134;7;3;2
46;4;1;3;2;1267;1;1;3;18;nov;187;2;-1;0;1;2
37;11;1;2;2;712;1;2;3;18;nov;291;2;-1;0;1;2
39;4;3;4;2;0;1;2;3;18;nov;633;2;-1;0;1;2
38;12;1;1;2;4644;1;2;2;18;nov;55;2;-1;0;1;2
49;4;1;4;2;1430;2;2;3;18;nov;231;2;-1;0;1;2
36;4;1;4;2;521;2;1;3;18;nov;135;2;152;1;2;2
33;12;1;2;2;703;2;2;3;18;nov;160;2;-1;0;1;2
34;1;3;4;2;1199;2;2;2;18;nov;67;7;-1;0;1;2
55;10;2;4;2;816;2;2;3;18;nov;113;3;-1;0;1;2
39;3;1;4;2;1108;1;2;3;18;nov;191;2;-1;0;1;2
41;8;2;2;2;-90;1;2;3;18;nov;103;6;-1;0;1;2
31;4;3;4;2;874;1;2;3;18;nov;190;2;-1;0;1;2
40;1;3;2;2;2854;1;2;3;18;nov;354;2;169;1;3;2
30;12;2;2;2;0;1;1;3;18;nov;174;2;111;3;3;2
37;4;1;4;2;-666;1;2;3;18;nov;204;2;-1;0;1;2
34;8;1;2;2;932;2;1;3;18;nov;148;2;132;1;2;2
57;9;1;2;2;380;2;2;3;18;nov;878;2;-1;0;1;2
42;4;3;4;2;1113;1;1;3;18;nov;89;2;162;12;3;2
33;4;1;4;2;1522;1;2;3;18;nov;171;2;179;3;3;2
34;8;1;2;2;1430;1;1;3;18;nov;271;3;-1;0;1;2
49;4;1;4;2;1887;2;2;3;18;nov;244;3;-1;0;1;2
44;12;1;2;2;-236;1;2;3;18;nov;218;2;113;7;4;2
42;4;3;4;2;1673;2;2;3;18;nov;43;2;-1;0;1;2
36;9;3;4;2;3560;2;2;3;18;nov;658;3;169;2;3;2
42;8;2;2;2;898;1;2;3;18;nov;136;2;131;1;3;2
44;4;1;4;2;13853;1;2;3;18;nov;1329;3;-1;0;1;2
57;12;1;2;2;315;2;2;3;18;nov;127;4;-1;0;1;2
36;11;2;2;2;556;1;2;3;18;nov;154;3;189;1;3;2
36;4;1;2;2;644;1;2;3;18;nov;54;2;-1;0;1;2
37;4;1;2;2;676;2;2;2;18;nov;217;2;-1;0;1;2
43;6;1;2;2;3766;2;2;3;18;nov;84;4;-1;0;1;2
53;9;1;2;2;1066;1;2;3;18;nov;110;1;186;3;3;2
35;4;1;4;2;222;1;2;3;18;nov;187;2;-1;0;1;2
54;8;1;2;2;1070;2;2;3;18;nov;373;4;-1;0;1;2
38;11;1;2;2;728;1;2;3;18;nov;286;1;181;2;2;2
43;3;1;2;2;1943;1;2;3;18;nov;202;2;-1;0;1;2
52;9;1;4;2;5350;1;1;3;18;nov;68;2;110;4;4;2
49;4;1;4;2;999;2;2;3;18;nov;98;4;-1;0;1;2
40;4;1;4;2;132;1;1;3;18;nov;170;2;-1;0;1;2
31;4;3;2;1;0;2;2;3;18;nov;129;2;-1;0;1;2
32;12;1;2;2;4885;1;1;3;18;nov;400;2;-1;0;1;2
33;11;1;2;2;3572;1;2;3;18;nov;85;2;-1;0;1;2
34;1;1;2;2;353;2;1;3;18;nov;126;3;-1;0;1;2
